pexp,lnpexp,lnpincome,lnpproper,lnedu,lnage,mari_dum,region1,region2,Prendowinsurance
6319.999999,8.751474487,10.1266311,11.66707614,2.564949357,3.931825633,1,0,0,1
2304,7.742402022,8.29404964,9.903487553,2.240709689,4.043051268,1,0,0,1
5573.333333,8.625748598,8.804875264,11.47902391,2.427748236,3.988984047,1,0,0,1
3426.666665,8.13934325,8.517193191,12.02375109,2.302585093,3.828641396,1,0,0,1
9630.000002,9.172638505,9.61580548,12.07254125,2.197224577,3.828641396,1,0,0,1
18066.66667,9.801823899,10.41431318,12.71689827,2.564949357,3.80666249,1,0,0,1
4300.000001,8.366370302,9.721165996,11.33060391,2.512305624,3.583518938,1,0,0,1
1433.333333,7.267758013,9.721165996,11.10746036,2.335374915,3.465735903,1,0,0,1
4233.333334,8.350744984,9.903487553,12.20607265,2.036881927,3.295836866,1,0,0,1
3425.000001,8.138856751,8.9226583,11.91839057,1.945910149,3.433987204,1,1,0,1
3633.333335,8.19790578,9.529278834,10.30895266,2.427748236,4.127134385,1,1,0,1
5466.666666,8.606424325,9.210340372,11.00209984,2.590267165,3.951243719,1,1,0,1
7500.000004,8.9226583,9.498022444,10.81977828,2.197224577,3.433987204,1,1,0,1
3984.999999,8.290292591,7.824046011,9.433483923,2.251291799,3.80666249,1,1,0,1
6849.999998,8.832003931,9.740968623,11.22524339,2.740840024,3.218875825,1,1,0,1
5329.999999,8.581106517,10.1266311,11.51292546,2.197224577,3.80666249,1,1,0,1
4439.999998,8.398409655,7.824046011,10.81977828,2.420368129,3.951243719,1,1,0,1
3194.285714,8.069118778,8.427581033,10.35547268,2.00533357,3.970291914,1,0,0,1
2702.500001,7.90193255,8.160518247,9.695848188,2.063693185,4.060443011,1,0,0,1
4825.000001,8.481566014,8.9226583,10.81977828,2.545531272,4.043051268,1,0,0,1
5579.999998,8.626944055,9.059517482,10.49127422,2.197224577,4.127134385,1,0,0,1
7710.000003,8.950273467,9.60238246,11.73606902,2.602689685,3.433987204,1,0,0,1
3693.333335,8.214284672,8.581731713,10.41431318,2.268683541,3.610917913,1,0,0,1
4946.666666,8.506469228,9.274878893,10.81977828,2.456735773,3.688879454,1,0,0,1
1312.499999,7.179688994,9.076808979,9.433483923,2.431417965,4.043051268,1,0,0,1
3186.666665,8.066730717,8.374092348,9.721165996,2.140066163,4.234106505,1,1,0,1
2140,7.668561108,8.006367568,8.987196821,2.32238772,4.189654742,1,1,0,1
1724.999999,7.452982329,8.29404964,10.1266311,2.463853241,4.077537444,1,1,0,1
1432.000001,7.266827348,7.495541944,8.699514748,1.887069649,4.007333185,1,1,0,1
3066.666666,8.028346474,8.804875264,9.067239528,2.63905733,3.988984047,1,1,0,1
4840.000001,8.48467,8.517193191,8.987196821,2.48490665,4.007333185,1,1,0,1
3466.666665,8.150948796,8.111728083,9.210340372,2.159484249,3.63758616,1,1,0,1
1075,6.980075941,8.29404964,8.9226583,2.197224577,4.17438727,1,1,0,1
4599.999998,8.433811582,9.210340372,9.61580548,2.302585093,4.025351691,1,1,0,1
3426.666665,8.13934325,8.677041892,7.418580903,2.512305624,3.828641396,1,1,0,1
4300.000001,8.366370302,9.433483923,7.824046011,2.014903021,4.094344562,1,1,0,1
1352.000001,7.209340257,7.195437351,7.418580903,2.427748236,3.931825633,1,1,0,1
3120.000001,8.045588281,9.259130536,6.907755279,2.197224577,3.988984047,1,1,0,1
2576.666667,7.854251853,8.374092348,10.88431681,2.512305624,3.912023005,1,1,0,1
10400,9.249561085,11.03273681,11.10746036,2.662587827,3.988984047,1,1,0,1
2500,7.824046011,8.262300942,10.53209621,2.351375257,3.988984047,1,1,0,1
5733.333333,8.654052374,10.08580911,10.59663473,1.945910149,3.761200116,1,1,0,1
2719.999999,7.908387159,8.006367568,10.59663473,2.197224577,3.583518938,1,1,0,1
2406.666666,7.785997943,7.960905194,10.41431318,2.079441542,4.025351691,1,1,0,1
2090,7.644919345,8.229511119,10.1266311,2.014903021,3.912023005,1,1,0,1
1320.000001,7.185387016,7.495541944,9.210340372,1.386294361,4.304065093,1,1,0,1
2386.666666,7.777652971,7.755053139,9.721165996,1.791759469,3.988984047,1,1,0,1
2933.333334,7.983894712,8.29404964,10.19116962,2.367123614,3.761200116,1,1,0,1
1560,7.3524411,7.60090246,9.364491052,1.945910149,4.17438727,1,1,0,1
2860.000001,7.958576904,8.476371197,9.546812609,2.415913778,4.17438727,1,1,0,1
3750,8.229511119,10.4341158,10.59663473,2.442347035,3.761200116,1,1,0,1
1740,7.461640392,7.495541944,10.59663473,2.351375257,3.912023005,1,1,0,1
2186.666666,7.690133593,7.937374696,8.111728083,1.945910149,4.204692619,1,1,0,1
1186.666666,7.078903535,7.090076836,9.210340372,2.036881927,3.526360525,1,1,0,1
2475,7.813995675,8.517193191,9.61580548,2.327277706,3.784189634,1,1,0,1
2712,7.905441649,7.863266724,8.29404964,2.028148247,4.094344562,1,1,0,1
4386.666666,8.386324916,8.9226583,10.41431318,2.590267165,4.077537444,1,1,0,1
7786.666665,8.960168148,8.374092348,11.10746036,2.564949357,3.737669618,1,1,0,1
4550,8.422882512,9.210340372,10.91508846,1.791759469,3.555348061,1,1,0,1
2559.999999,7.847762537,8.699514748,10.59663473,2.197224577,4.219507705,1,0,0,1
6533.333336,8.784672557,9.721165996,10.63745673,2.48490665,3.784189634,1,0,0,1
4599.999998,8.433811582,8.959025944,10.41431318,2.466214517,4.304065093,1,0,0,1
6942.857144,8.845468661,9.210340372,10.95330968,2.397895273,3.295836866,1,0,0,1
1760,7.473069088,8.29404964,9.680344001,1.887069649,4.219507705,1,0,0,1
817.7777775,6.706590634,8.517193191,10.23199162,2.172223275,3.401197382,1,0,0,1
5999.999999,8.699514748,10.30895266,7.60090246,2.420368129,4.043051268,1,0,0,1
3000.000001,8.006367568,9.210340372,7.244227516,2.32238772,3.401197382,1,0,0,1
3933.333334,8.277242522,8.29404964,8.517193191,2.079441542,3.401197382,1,1,0,1
3499.999998,8.160518247,8.111728083,9.61580548,2.079441542,4.077537444,1,0,1,1
3224.999999,8.078688229,8.565983356,10.53209621,2.351375257,3.663561646,1,0,1,1
812.4999998,6.700115914,7.313220387,8.740336743,2.183238335,3.988984047,1,0,1,1
2693.333334,7.898534863,9.028018815,10.36301988,2.456735773,3.555348061,1,0,1,1
3488,8.157083785,9.392661929,9.903487553,2.028148247,4.276666119,1,0,1,1
5433.333333,8.600308098,9.364491052,9.721165996,2.590267165,3.891820298,1,0,1,1
1308,7.176254532,7.090076836,5.991464547,2.240709689,4.007333185,1,0,1,1
1085.714285,6.989993377,7.487573774,8.363042512,2.236139994,3.988984047,1,0,1,1
5786.666669,8.6633117,8.804875264,10.05763823,2.48490665,4.043051268,1,0,1,1
1356.000001,7.212294469,7.377758908,9.680344001,2.415913778,3.663561646,1,0,1,1
2057.142858,7.629073337,8.517193191,8.873868135,2.00533357,3.828641396,1,0,1,1
15480,9.647304147,9.44672915,10.50962336,2.63905733,3.871201011,1,0,1,1
5080.000002,8.533066541,8.969178315,10.03701895,2.228477121,3.931825633,1,0,1,1
2290.000001,7.736307097,8.548691858,10.1266311,1.704748092,4.248495242,1,0,1,1
8853.333334,9.088549315,9.498022444,10.41431318,2.397895273,3.912023005,1,0,1,1
1685,7.429520843,8.354674262,9.61580548,2.564949357,4.276666119,1,0,1,1
6319.999999,8.751474487,9.392661929,8.517193191,2.397895273,4.025351691,1,0,1,1
6420.000002,8.767173397,9.305650552,9.210340372,2.48490665,4.234106505,1,0,1,1
4553.333331,8.423614844,9.028018815,8.804875264,2.456735773,3.663561646,1,0,1,1
4439.999998,8.398409655,9.364491052,9.210340372,2.427748236,4.043051268,1,0,1,1
3240.000001,8.083328609,9.210340372,9.498022444,2.564949357,4.304065093,1,0,1,1
4113.333334,8.321989009,8.674766579,8.804875264,2.079441542,4.290459441,1,0,1,1
7820.000004,8.964439834,9.472704636,9.903487553,2.302585093,4.189654742,1,0,1,1
2213.333334,7.702254954,8.642356334,8.111728083,2.197224577,4.127134385,1,0,1,1
7066.666667,8.863144172,8.900185444,8.804875264,2.564949357,3.850147602,1,0,1,1
2690.000001,7.897296473,8.517193191,9.695848188,2.397895273,4.007333185,1,0,1,1
5760.000002,8.658692754,9.104979856,9.210340372,2.442347035,4.304065093,1,0,1,1
1076,6.981005741,8.476371197,9.210340372,2.63905733,4.204692619,1,0,1,1
1315.000001,7.181591945,9.159047078,9.433483923,2.708050201,4.219507705,1,0,1,1
684.9999998,6.529418838,7.824046011,9.210340372,2.48490665,4.276666119,1,0,1,1
473.3333334,6.159799862,7.888584532,9.028018815,2.197224577,3.951243719,1,0,1,1
1537.5,7.337913,8.160518247,9.61580548,2.545531272,4.007333185,1,0,1,1
1267.499999,7.144801735,8.987196821,9.328123408,2.63905733,3.295836866,1,0,1,1
2069.999999,7.635303886,8.853665428,8.006367568,2.140066163,4.025351691,1,0,1,1
6524.999999,8.783396232,9.017968479,10.53209621,2.564949357,4.143134726,1,0,1,1
15766.66667,9.665653286,10.05763823,10.05763823,2.397895273,3.688879454,1,0,1,1
1971.428571,7.586513722,8.219941668,9.567015316,2.575878428,4.234106505,1,0,1,1
2535,7.837948916,9.210340372,9.491752831,2.463853241,4.025351691,1,0,1,1
4359.999999,8.380227336,8.556413905,11.28978191,1.974081026,4.290459441,1,0,0,1
9993.333333,9.209673483,9.740968623,11.33060391,2.233592221,3.526360525,1,0,0,1
7953.333333,8.981346407,9.028018815,11.36982462,2.233592221,3.583518938,1,0,0,1
2180,7.687080156,8.517193191,11.46163217,2.014903021,3.63758616,1,1,0,1
4199.999999,8.342839804,8.944637206,8.111728083,2.662587827,3.931825633,1,1,0,1
5300.000002,8.5754621,8.612503371,10.71441777,2.197224577,3.465735903,1,1,0,1
5400.000002,8.594154233,9.364491052,11.98292909,2.538973871,3.951243719,1,0,0,1
6195,8.731497794,9.210340372,11.35040654,2.302585093,3.912023005,1,0,0,1
2373.333334,7.772050716,9.364491052,8.111728083,2.159484249,3.970291914,1,1,0,1
2842.857144,7.952564862,8.363042512,8.650724584,2.384823191,3.970291914,1,1,0,1
1480,7.299797367,8.556413905,9.392661929,2.433613355,3.465735903,1,1,0,1
3425.000001,8.138856751,9.903487553,10.81977828,2.442347035,3.951243719,1,0,0,1
1575.999999,7.36264527,9.210340372,9.903487553,2.261763098,3.912023005,1,0,0,1
4750,8.465899897,9.61580548,7.824046011,2.374905755,3.80666249,1,0,0,1
3183.333334,8.065684145,9.350102314,10.05763823,2.197224577,3.555348061,1,0,0,1
3283.333332,8.096614445,9.61580548,6.907755279,2.302585093,3.951243719,1,0,0,1
3453.333333,8.147095227,7.60090246,9.721165996,2.456735773,3.891820298,1,1,0,1
959.9999996,6.866933284,9.067239528,9.903487553,2.079441542,3.951243719,1,0,1,1
4433.333335,8.396907026,9.721165996,10.41431318,2.427748236,3.465735903,1,0,1,1
2944,7.98752448,8.476371197,9.210340372,2.379546134,4.189654742,1,0,1,1
4653.333335,8.445339088,8.517193191,9.721165996,2.456735773,3.970291914,1,0,1,1
2306.666667,7.74355876,7.418580903,9.903487553,2.036881927,4.143134726,1,0,1,1
4850,8.486733984,9.328123408,11.91839057,2.197224577,4.317488114,1,0,0,1
3475,8.153349758,8.517193191,11.22524339,2.63905733,3.610917913,1,1,0,1
1706.666666,7.442297429,8.399410156,9.092557336,1.961658506,4.007333185,1,1,0,1
9211.42857,9.128200228,8.42131142,9.567015316,2.024381764,3.784189634,1,1,0,1
2077.500001,7.638920527,7.824046011,9.076808979,1.287854288,3.871201011,1,1,0,1
1655,7.411556288,7.972466016,7.13089883,2.197224577,3.951243719,1,1,0,1
7360.000002,8.903815212,10.30895266,11.06663836,2.32238772,4.17438727,1,0,0,1
9280.000002,9.135616826,8.29404964,11.8493977,2.379546134,3.871201011,1,0,0,1
3711.428571,8.219172141,8.180720955,7.957577403,2.043073897,3.871201011,1,1,0,1
2384,7.776535028,8.29404964,8.699514748,2.360854001,4.204692619,1,1,0,1
1140,7.038783541,7.108425974,8.399410156,1.791759469,4.007333185,1,1,0,1
3609.999999,8.191463051,8.411832676,11.22524339,2.197224577,4.007333185,1,1,0,1
3284.000001,8.096817471,9.323669057,11.51292546,2.197224577,4.060443011,1,1,0,1
1910,7.554858521,8.517193191,10.1266311,2.261763098,4.204692619,1,0,0,1
2677.142858,7.892505407,9.494444623,10.2601625,2.371577964,3.610917913,1,0,0,1
3685.714286,8.212219622,8.650724584,10.52252676,2.288196356,4.110873864,1,0,1,1
3560.000001,8.177515824,9.546812609,10.54534144,2.219203484,3.713572067,1,0,1,1
2098,7.648739789,7.60090246,9.61580548,2.116255515,3.784189634,1,0,1,1
1155,7.051855623,8.006367568,7.824046011,2.351375257,4.204692619,1,0,1,1
6500.000001,8.779557456,8.116715625,10.50962336,2.590267165,4.219507705,1,0,0,1
6520.000001,8.782629655,7.696212639,11.00209984,2.104134154,3.63758616,1,0,0,1
1966.666666,7.584095341,8.654052374,9.61580548,2.079441542,3.258096538,1,1,0,1
2849.999999,7.955074273,8.9226583,10.02127059,1.981001469,3.988984047,1,0,0,1
2443.333333,7.801118506,8.334871635,10.63745673,2.442347035,3.555348061,1,1,0,1
1194,7.085064294,6.927557906,9.903487553,1.62924054,4.304065093,1,0,0,1
3019.999999,8.01301211,7.911057388,9.115030192,2.236833715,3.891820298,1,1,0,1
2686.666667,7.896056547,9.210340372,7.418580903,2.197224577,3.988984047,1,1,0,1
1994.285714,7.598041227,8.755084599,10.2601625,2.197224577,3.988984047,1,1,0,1
1793.333332,7.491831364,8.699514748,10.63745673,2.427748236,4.077537444,1,0,0,1
2942.857144,7.987136206,8.180720955,9.210340372,2.197224577,4.110873864,1,0,1,1
18550,9.828225068,10.1266311,12.4292162,2.63905733,3.912023005,0,0,0,1
5499.999999,8.612503371,8.476371197,11.28978191,2.63905733,3.80666249,0,1,0,1
6539.999997,8.785692444,9.798127037,12.61153775,2.602689685,4.077537444,0,0,0,1
6950.000003,8.846496939,9.104979856,11.91839057,2.442347035,3.891820298,0,0,0,1
3279.999999,8.095598701,8.13989896,8.363042512,2.288196356,3.737669618,0,1,0,1
1727.999999,7.454719949,8.313852267,9.392661929,2.433613355,3.988984047,0,0,1,1
9439.999999,9.152711259,9.210340372,10.02127059,2.564949357,3.850147602,0,0,1,1
2080.000001,7.640123173,7.200424893,7.313220387,1.945910149,4.007333185,0,0,1,1
959.9999996,6.866933284,7.891704659,8.465899897,2.48490665,4.343805422,0,0,1,1
11066.66666,9.311692866,9.680344001,11.00209984,2.48490665,3.871201011,0,0,0,1
3080,8.032684876,8.354674262,11.91839057,2.014903021,4.094344562,0,0,0,1
6233.333332,8.737666514,9.364491052,10.81977828,2.751535313,4.17438727,0,1,0,1
5509.999999,8.614319902,8.29404964,10.30895266,2.014903021,3.784189634,0,1,0,1
7960.000001,8.982184279,8.853665428,9.76995616,2.525728644,3.850147602,0,1,0,1
4280.000002,8.361708289,8.236155662,10.38899537,2.397895273,4.234106505,0,0,0,1
3080,8.032684876,9.433483923,9.61580548,1.791759469,4.219507705,0,1,0,1
1885,7.5416831,6.907755279,8.29404964,2.63905733,4.077537444,0,0,0,1
1486.666666,7.304291756,8.111728083,11.10746036,1.386294361,4.143134726,0,1,0,1
3388.000001,8.127995056,8.148060013,11.15625052,2.367123614,4.143134726,0,0,0,1
1679.999999,7.426549072,7.728735831,8.891886641,1.745239454,4.17438727,0,1,0,1
4280.000002,8.361708289,9.341368634,11.06663836,2.379546134,4.060443011,0,1,0,1
1874.285713,7.535982913,8.650724584,9.4616548,2.148434413,4.094344562,0,1,0,1
1286.153846,7.159411529,7.675010432,9.284448344,2.42548323,4.189654742,0,1,0,1
5350.000001,8.58485184,8.9226583,10.1266311,2.197224577,4.158883083,0,0,0,1
1868,7.532623619,7.090076836,8.699514748,2.415913778,3.871201011,0,1,0,1
3650.000002,8.202482447,8.699514748,10.30895266,2.48490665,4.219507705,0,0,1,1
1274.285715,7.150141077,8.13989896,9.4616548,2.531426665,4.17438727,0,0,1,1
4675.000001,8.449984442,8.517193191,10.53209621,2.420368129,4.248495242,0,0,0,1
4050,8.30647216,8.740336743,11.73606902,2.224623552,4.317488114,0,0,0,1
12900,9.46498259,10.53209621,12.32385568,2.302585093,4.262679877,0,0,0,1
4180.000002,8.338066526,8.9226583,10.59663473,2.197224577,4.304065093,0,1,0,1
1440.000001,7.272398393,7.536363938,8.9226583,2.1102132,4.382026635,0,1,0,1
3950,8.281470858,9.210340372,10.81977828,2.397895273,4.430816799,0,0,1,1
4044.999998,8.305236829,8.517193191,8.9226583,2.525728644,4.382026635,0,0,1,1
3991.999998,8.292047637,8.517193191,11.28978191,2.219203484,4.369447852,0,0,0,1
3200.000001,8.070906089,8.779557456,10.1266311,2.224623552,4.094344562,0,1,0,1
1002,6.909753282,8.29404964,9.546812609,2.054123734,4.248495242,0,0,1,1
2647.777778,7.881475993,8.111728083,9.721165996,1.977162693,4.343805422,0,0,0,1
3988,8.291045131,9.680344001,11.98292909,2.32238772,7.603897969,0,0,0,1
