pexp,lnpexp,lnpincome,lnpproper,lnedu,lnage,mari_dum,region1,region2,pension
809.9722599,6.697,8.086,6.908,0,4.174,1,0,0,0
2609.724659,7.867,7.824,7.601,0,4.078,1,0,0,0
779.7707763,6.659,7.601,6.908,0,3.258,1,0,0,0
1499.669456,7.313,8.294,9.21,0,3.951,1,0,0,0
2010.22111,7.606,8.517,8.517,0,3.97,1,0,0,0
765.094993,6.64,6.215,7.601,0,3.611,1,0,0,0
869.5710117,6.768,6.908,10.82,0,3.951,1,0,0,0
969.7128532,6.877,7.195,8.294,0,3.714,1,0,0,0
709.8118962,6.565,7.313,8.517,0,3.85,1,0,0,0
1042.1071,6.949,7.919,8.517,0,3.555,1,0,0,0
883.596049,6.784,7.419,7.824,0,4.174,1,0,0,0
2757.280095,7.922,8.412,6.215,0,3.951,1,0,0,0
699.9437677,6.551,7.378,5.991,0,4.111,1,0,0,0
1533.02778,7.335,7.313,7.313,0,3.178,1,0,0,0
440.0991313,6.087,7.601,7.824,0,3.989,1,0,0,0
453.5021453,6.117,6.725,6.502,0,4.159,1,0,0,0
1508.694521,7.319,6.908,7.313,0,3.045,1,0,0,0
2030.424168,7.616,7.601,8.517,0,3.989,1,0,0,0
1960.588574,7.581,8.294,7.601,0,3.638,1,0,0,0
459.8958266,6.131,8.294,5.521,0,3.892,1,0,0,0
699.9437677,6.551,7.419,8.06,0,3.091,1,0,0,0
209.9774198,5.347,5.521,6.215,0,3.989,1,0,0,0
1272.832486,7.149,7.467,7.824,0,3.738,1,0,0,0
627.6608671,6.442,6.774,8.517,0,3.85,1,0,0,0
684.7131559,6.529,6.908,8.923,0,4.025,1,0,0,0
1240.165354,7.123,7.419,9.364,0,3.829,1,0,0,0
3035.101057,8.018,8.74,7.601,0,3.829,1,0,0,0
1260.167591,7.139,8.006,10.82,0,3.912,1,0,0,0
3979.852352,8.289,7.824,8.517,0,4.078,0,0,1,0
3115.048497,8.044,8.006,7.741,0,4.078,0,0,0,0
17997.71348,9.798,8.006,11.002,0,3.689,0,1,0,0
2460.205101,7.808,7.601,7.601,0,4.22,0,1,0,0
4722.057998,8.46,7.601,6.397,0,4.19,0,0,1,0
4319.953857,8.371,7.601,6.908,0,4.127,0,1,0,0
1540.712114,7.34,7.32,7.863,0,4.22,0,1,0,0
430.0923702,6.064,7.824,8.006,0,4.19,0,1,0,0
9480.572654,9.157,9.21,11.29,0,3.638,0,0,1,0
3999.801445,8.294,8.517,4.828,0,3.989,0,0,1,0
3010.917113,8.01,9.473,10.82,0,3.689,0,0,1,0
744.7138123,6.613,6.908,8.006,0,4.111,0,0,1,0
3740.595117,8.227,8.517,7.824,0,4.205,0,0,1,0
2895.751668,7.971,9.903,10.463,0,4.174,0,0,1,0
2250.707747,7.719,8.006,5.704,0,3.989,0,0,1,0
2280.157959,7.732,10.309,9.21,0,4.025,0,0,1,0
1772.240776,7.48,8.854,10.127,0,4.22,0,0,1,0
1031.737961,6.939,6.908,9.21,0,4.06,0,0,1,0
839.6624787,6.733,5.011,7.601,0,3.989,0,0,1,0
735.8306521,6.601,6.908,7.601,0,3.97,0,0,1,0
2620.184463,7.871,7.601,9.903,0,4.19,0,0,1,0
1319.489238,7.185,7.313,9.105,0,4.174,0,0,1,0
5619.511402,8.634,9.21,8.112,0,4.078,0,0,0,0
1950.810098,7.576,7.741,6.908,0,3.638,0,0,0,0
3317.610255,8.107,8.517,9.21,0,4.205,0,0,0,0
1480.299928,7.3,7.889,7.601,0,4.22,0,0,0,0
1419.414867,7.258,6.908,8.517,0,4.205,0,0,0,0
1549.984175,7.346,8.006,7.601,0,4.127,0,0,0,0
8681.937526,9.069,8.7,10.309,0,3.912,0,0,0,0
1711.285292,7.445,7.719,10.449,0,4.007,0,0,0,0
2199.532243,7.696,8.294,8.006,0,4.078,0,0,0,0
3640.950307,8.2,7.824,7.313,0,3.97,0,0,0,0
4865.866073,8.49,8.006,9.903,0,4.143,0,0,0,0
3158.96588,8.058,8.198,7.601,0,4.078,0,0,0,0
1779.343936,7.484,8.161,9.616,0,4.205,0,0,0,0
2040.601712,7.621,7.313,9.616,0,4.143,0,0,0,0
2312.304673,7.746,6.397,10.597,0,4.094,0,0,0,0
1647.476496,7.407,7.601,8.517,0,4.111,0,0,0,0
1140.24679,7.039,6.908,8.517,0,4.078,0,0,0,0
1109.872031,7.012,7.003,7.824,0,4.111,0,0,0,0
2433.291143,7.797,7.378,8.987,0,4.22,0,0,0,0
1747.602277,7.466,9.21,7.601,0,4.143,1,0,0,0
5388.379665,8.592,7.919,9.616,0,3.951,1,1,0,0
2530.064309,7.836,8.006,7.313,0,3.892,1,1,0,0
4096.957893,8.318,9.711,9.616,0,3.689,1,1,0,0
4238.649571,8.352,8.517,7.313,0,3.638,1,1,0,0
3819.97822,8.248,8.987,9.903,0,3.555,1,1,0,0
6438.172464,8.77,8.78,8.517,0,3.784,1,0,1,0
7023.380965,8.857,8.412,8.923,0,3.951,1,0,1,0
11452.92002,9.346,8.987,8.517,0,3.638,1,0,1,0
2540.204834,7.84,7.804,6.215,0,3.85,1,0,1,0
1829.869625,7.512,8.923,8.517,0,3.584,1,0,1,0
960.0640491,6.867,7.824,6.908,0,3.555,1,0,1,0
1045.238115,6.952,7.131,7.824,0,3.296,1,0,1,0
1171.452839,7.066,7.496,5.991,0,3.296,1,0,1,0
1398.282532,7.243,7.919,10.127,0,3.932,1,0,0,0
1350.189187,7.208,7.208,6.215,0,3.638,1,0,0,0
1436.550453,7.27,7.567,8.112,0,3.526,1,0,0,0
2264.252587,7.725,8.23,10.82,0,3.951,1,0,0,0
579.9837002,6.363,6.215,5.809,0,3.912,1,0,0,0
2681.147088,7.894,6.908,7.313,0,4.174,1,0,0,0
1099.927998,7.003,6.802,6.397,0,4.078,1,0,0,0
3056.421298,8.025,8.071,6.908,0,3.784,0,0,1,0
1240.165354,7.123,6.908,9.721,0,4.22,0,1,0,0
1939.140282,7.57,6.908,8.517,0.693,4.127,0,1,0,0
2450.383936,7.804,7.313,7.601,0.693,2.944,0,0,1,0
620.173948,6.43,6.397,6.908,0.693,3.932,0,0,1,0
1939.140282,7.57,7.601,9.393,0.693,3.892,0,0,0,0
249.8847971,5.521,5.886,6.685,0.693,4.043,0,0,0,0
6361.376095,8.758,8.7,8.517,0.693,3.912,1,1,0,0
6918.816445,8.842,8.006,7.601,0.693,3.738,1,1,0,0
1740.62583,7.462,6.62,8.923,0.693,3.829,1,1,0,0
7840.046152,8.967,8.78,7.313,0.693,3.584,1,1,0,0
1579.715427,7.365,7.496,10.597,0.693,3.367,1,1,0,0
3816.160151,8.247,8.805,6.908,0.693,3.638,1,1,0,0
4121.613533,8.324,7.719,8.517,0.693,3.97,1,1,0,0
2849.788329,7.955,7.741,9.21,0.693,3.871,1,1,0,0
4460.42798,8.403,7.003,6.908,0.693,3.689,1,1,0,0
1779.343936,7.484,10.127,10.127,0.693,3.932,1,1,0,0
2319.252003,7.749,8.161,6.908,0.693,4.19,1,1,0,0
1020.451035,6.928,8.666,10.82,0.693,3.434,1,1,0,0
2919.010593,7.979,8.294,9.21,0.693,4.094,1,1,0,0
2335.543721,7.756,8.086,9.21,0.693,4.007,1,1,0,0
4121.613533,8.324,8.517,10.82,0.693,3.738,1,1,0,0
2630.68619,7.875,10.309,10.82,0.693,3.871,1,1,0,0
4831.923947,8.483,7.601,5.991,0.693,3.807,1,0,1,0
7115.280973,8.87,7.313,5.991,0.693,3.584,1,0,1,0
2919.010593,7.979,8.294,9.21,0.693,3.664,1,0,1,0
2499.884976,7.824,8.161,10.597,0.693,4.025,1,0,1,0
1005.258499,6.913,5.858,5.298,0.693,3.401,1,0,1,0
919.6562878,6.824,7.662,8.923,0.693,4.06,1,0,1,0
1359.673668,7.215,6.908,5.809,0.693,3.738,1,0,1,0
1859.383016,7.528,8.086,7.824,0.693,4.078,1,0,1,0
2143.081445,7.67,8.006,9.903,0.693,4.025,1,0,1,0
1674.048126,7.423,7.419,7.195,0.693,3.761,1,0,1,0
2563.169865,7.849,8.112,7.419,0.693,3.219,1,0,1,0
1245.13595,7.127,7.253,7.824,0.693,3.555,1,0,1,0
1549.984175,7.346,7.55,9.903,0.693,3.664,1,0,1,0
1095.537073,6.999,7.824,7.313,0.693,3.932,1,0,1,0
6179.545475,8.729,8.7,9.433,0.693,3.912,1,0,1,0
11614.38854,9.36,9.393,8.006,0.693,4.174,1,0,1,0
2919.010593,7.979,8.517,8.923,0.693,3.97,1,0,1,0
1990.219076,7.596,7.467,8.517,0.693,3.932,1,0,1,0
1469.974011,7.293,7.65,9.433,0.693,3.97,1,0,1,0
2259.728608,7.723,8.158,9.21,0.693,4.007,1,0,1,0
3080.970735,8.033,8.294,8.517,0.693,3.912,1,0,1,0
2259.728608,7.723,8.517,8.517,0.693,4.205,1,0,1,0
1519.292432,7.326,6.477,6.908,0.693,4.025,1,0,1,0
1687.494224,7.431,6.733,7.601,0.693,3.892,1,0,1,0
2620.184463,7.871,7.783,8.294,0.693,3.932,1,0,1,0
1029.676547,6.937,7.313,6.908,0.693,3.989,1,0,1,0
2609.724659,7.867,8.294,9.77,0.693,4.111,1,0,1,0
2951.296959,7.99,8.006,9.616,0.693,3.951,1,0,1,0
1510.20397,7.32,7.313,9.616,0.693,4.174,1,0,1,0
896.0533916,6.798,9.159,7.824,0.693,4.127,1,0,1,0
1285.624665,7.159,7.824,8.923,0.693,3.85,1,0,1,0
1292.068886,7.164,7.601,9.21,0.693,4.06,1,0,1,0
7942.632116,8.98,8.7,9.903,0.693,3.829,1,0,1,0
3361.020745,8.12,8.319,9.21,0.693,4.159,1,0,1,0
7030.407859,8.858,8.294,8.517,0.693,3.932,1,0,0,0
7532.633545,8.927,8.854,10.309,0.693,3.638,1,0,0,0
2998.8975,8.006,8.412,8.923,0.693,3.611,1,0,0,0
2570.87092,7.852,7.55,10.597,0.693,4.043,1,0,0,0
3733.121403,8.225,8.294,6.908,0.693,3.401,1,0,0,0
13440.12615,9.506,9.21,9.21,0.693,3.526,1,0,0,0
3718.218743,8.221,7.601,8.294,0.693,4.127,1,0,0,0
4740.984057,8.464,6.62,12.206,0.693,3.434,1,0,0,0
2936.577304,7.985,8.086,9.21,0.693,3.434,1,0,0,0
3065.604329,8.028,8.006,10.82,0.693,4.043,1,0,0,0
8242.013913,9.017,8.923,10.597,0.693,3.434,1,0,0,0
3281.316524,8.096,8.006,7.824,0.693,3.912,1,0,0,0
2649.165596,7.882,8.006,7.601,0.693,3.332,1,0,0,0
2681.147088,7.894,8.517,8.7,0.693,3.526,1,0,0,0
2740.785946,7.916,8.006,8.517,0.693,3.714,1,0,0,0
1650.774746,7.409,8.466,9.903,0.693,3.497,1,0,0,0
1879.949136,7.539,6.908,6.908,0.693,3.434,1,0,0,0
3881.589447,8.264,8.455,10.309,0.693,3.466,1,0,0,0
1029.676547,6.937,7.313,6.908,0.693,3.584,1,0,0,0
1115.435287,7.017,7.467,9.616,0.693,3.989,1,0,0,0
1939.140282,7.57,8.412,8.517,0.693,4.094,1,0,0,0
1495.177189,7.31,8.006,8.161,0.693,3.526,1,0,0,0
1910.270244,7.555,7.824,7.824,0.693,4.007,1,0,0,0
1449.537762,7.279,6.802,11.225,0.693,3.97,1,0,0,0
5802.243894,8.666,8.412,10.309,0.693,3.932,1,0,0,0
2212.769108,7.702,8.294,6.908,0.693,4.078,1,0,0,0
4121.613533,8.324,7.601,8.517,0.693,3.871,1,0,0,0
2319.252003,7.749,7.824,6.215,0.693,3.85,1,0,0,0
26715.52136,10.193,10.309,11.002,0.693,3.97,1,0,0,0
3688.591659,8.213,9.616,10.597,0.693,3.466,1,0,0,0
2421.155053,7.792,7.048,10.021,0.693,3.989,1,0,0,0
3361.020745,8.12,8.78,8.517,0.693,3.85,1,0,0,0
1984.257366,7.593,7.313,8.923,0.693,4.025,1,0,0,0
812.4058252,6.7,6.215,7.824,0.693,4.127,1,0,0,0
1159.796688,7.056,7.17,7.824,0.693,3.85,1,0,0,0
899.6447831,6.802,7.601,8.294,0.693,4.111,1,0,0,0
809.9722599,6.697,7.601,9.21,0.693,3.951,1,0,0,0
1179.681776,7.073,9.21,8.517,0.693,3.738,1,0,0,0
671.8264176,6.51,5.858,6.908,0.693,4.159,1,0,0,0
17085.74895,9.746,10.309,11.513,0.693,4.111,0,1,0,0
11487.33037,9.349,8.517,10.597,0.693,3.912,0,0,1,0
4398.417077,8.389,8.805,9.498,0.693,4.06,0,0,1,0
657.865169,6.489,6.908,8.517,0.693,3.638,0,0,0,0
5442.533781,8.602,8.161,7.601,0.693,4.078,0,0,0,0
1419.414867,7.258,7.601,7.601,0.693,3.989,0,0,0,0
1167.943747,7.063,6.62,6.215,1.099,4.127,0,1,0,0
1889.37242,7.544,8.923,8.923,1.099,2.944,0,1,0,0
2119.636732,7.659,8.517,6.908,1.099,2.944,0,0,1,0
2760.038754,7.923,7.824,8.517,1.099,2.833,0,0,0,0
1759.878409,7.473,8.006,10.82,1.099,3.332,0,0,0,0
2020.297385,7.611,7.719,7.313,1.099,3.258,0,0,0,0
6191.916933,8.731,8.412,9.903,1.099,3.526,1,0,1,0
1429.385628,7.265,7.313,8.517,1.099,3.892,1,0,0,0
1310.285066,7.178,7.226,7.313,1.099,3.892,1,0,0,0
1359.673668,7.215,7.601,7.195,1.099,3.989,1,0,0,0
1306.360101,7.175,7.419,6.502,1.099,3.989,1,0,0,0
3190.714015,8.068,8.294,9.51,1.099,3.807,1,0,0,0
5130.713437,8.543,7.601,8.517,1.099,3.689,1,1,0,0
7871.46914,8.971,7.919,7.244,1.099,3.761,1,1,0,0
2939.515351,7.986,7.313,7.313,1.099,3.555,1,1,0,0
5591.483972,8.629,7.824,10.82,1.099,3.584,1,1,0,0
3422.066886,8.138,9.433,9.21,1.099,3.497,1,1,0,0
2708.093065,7.904,5.011,9.547,1.099,4.06,1,1,0,0
7532.633545,8.927,9.616,10.82,1.099,3.584,1,1,0,0
8400.109328,9.036,9.393,8.923,1.099,4.205,1,1,0,0
3291.175254,8.099,8.7,6.802,1.099,3.989,1,1,0,0
2570.87092,7.852,8.006,8.161,1.099,3.871,1,1,0,0
2397.064158,7.782,6.908,9.21,1.099,3.497,1,1,0,0
6829.453946,8.829,8.294,9.21,1.099,3.584,1,1,0,0
2375.587371,7.773,8.517,9.616,1.099,3.611,1,1,0,0
2340.219483,7.758,6.957,9.616,1.099,3.611,1,1,0,0
1640.899753,7.403,8.161,9.21,1.099,4.078,1,1,0,0
5308.157143,8.577,8.517,8.517,1.099,3.401,1,1,0,0
2983.940436,8.001,7.131,10.127,1.099,3.401,1,1,0,0
706.9783195,6.561,7.419,6.908,1.099,3.714,1,1,0,0
4661.068534,8.447,8.006,10.597,1.099,4.094,1,1,0,0
1619.706113,7.39,7.601,6.908,1.099,3.584,1,1,0,0
1510.20397,7.32,6.397,8.294,1.099,3.258,1,1,0,0
1804.429943,7.498,7.021,5.704,1.099,3.401,1,1,0,0
7840.046152,8.967,9.393,8.517,1.099,3.584,1,1,0,0
3381.247489,8.126,8.517,10.191,1.099,3.951,1,1,0,0
3203.502431,8.072,8.631,9.903,1.099,3.97,1,1,0,0
1598.786207,7.377,7.601,8.517,1.099,4.19,1,1,0,0
1469.974011,7.293,7.313,8.517,1.099,4.06,1,1,0,0
2620.184463,7.871,8.112,9.721,1.099,3.738,1,1,0,0
1040.024968,6.947,8.923,10.532,1.099,4.025,1,1,0,0
6418.88689,8.767,8.923,9.616,1.099,3.951,1,1,0,0
7237.274759,8.887,8.294,9.616,1.099,4.078,1,0,1,0
4518.792088,8.416,8.7,6.908,1.099,4.22,1,0,1,0
7302.704223,8.896,9.741,8.7,1.099,3.555,1,0,1,0
4420.464235,8.394,8.006,5.521,1.099,3.611,1,0,1,0
1939.140282,7.57,8.112,7.755,1.099,3.664,1,0,1,0
4600.866802,8.434,8.294,6.397,1.099,3.689,1,0,1,0
4619.307126,8.438,8.412,7.824,1.099,3.892,1,0,1,0
2184.18928,7.689,8.23,6.215,1.099,3.611,1,0,1,0
704.8605628,6.558,6.774,7.131,1.099,4.043,1,0,1,0
2509.904541,7.828,8.006,7.601,1.099,3.466,1,0,1,0
3491.197222,8.158,7.048,10.714,1.099,3.611,1,0,1,0
2430.859069,7.796,8.517,8.517,1.099,3.497,1,0,1,0
2540.204834,7.84,8.161,10.127,1.099,3.332,1,0,1,0
3944.194382,8.28,8.412,8.006,1.099,3.526,1,0,1,0
1589.222211,7.371,7.824,9.21,1.099,3.989,1,0,1,0
3248.666879,8.086,8.161,10.82,1.099,4.043,1,0,1,0
1642.541473,7.404,7.313,7.313,1.099,3.555,1,0,1,0
3435.782566,8.142,7.783,8.006,1.099,3.689,1,0,1,0
2771.101019,7.927,8.78,10.597,1.099,3.584,1,0,1,0
4949.292915,8.507,7.824,8.294,1.099,3.434,1,0,1,0
7871.46914,8.971,8.006,8.987,1.099,3.526,1,0,1,0
2452.835546,7.805,7.863,8.805,1.099,3.97,1,0,1,0
1570.265512,7.359,7.313,7.824,1.099,3.584,1,0,1,0
1010.297378,6.918,6.908,6.62,1.099,3.664,1,0,1,0
4121.613533,8.324,8.517,10.714,1.099,3.466,1,0,1,0
2804.554551,7.939,7.882,8.294,1.099,3.466,1,0,1,0
1719.863145,7.45,7.419,9.498,1.099,3.638,1,0,1,0
1730.213344,7.456,7.601,7.601,1.099,3.296,1,0,1,0
346.5406057,5.848,6.725,4.605,1.099,3.689,1,0,1,0
2889.965953,7.969,7.824,10.309,1.099,4.025,1,0,1,0
1260.167591,7.139,7.755,7.601,1.099,4.007,1,0,1,0
2479.965679,7.816,7.601,9.21,1.099,4.078,1,0,1,0
3572.425301,8.181,8.294,9.393,1.099,3.584,1,0,1,0
1148.256518,7.046,7.244,7.601,1.099,4.159,1,0,1,0
1099.927998,7.003,5.991,5.521,1.099,4.159,1,0,1,0
1795.430311,7.493,7.313,9.903,1.099,2.89,1,0,1,0
971.6542196,6.879,6.908,5.116,1.099,4.174,1,0,1,0
749.1955269,6.619,6.908,9.433,1.099,3.932,1,0,1,0
2349.599107,7.762,8.294,10.127,1.099,3.638,1,0,1,0
2239.482295,7.714,7.55,8.517,1.099,3.97,1,0,1,0
779.7707763,6.659,8.161,11.513,1.099,2.996,1,0,1,0
1362.395737,7.217,6.908,9.741,1.099,4.159,1,0,1,0
1689.182562,7.432,7.313,7.824,1.099,4.06,1,0,1,0
1107.654505,7.01,7.131,6.31,1.099,3.714,1,0,1,0
2079.743817,7.64,8.517,9.903,1.099,3.738,1,0,1,0
1355.600759,7.212,8.923,7.313,1.099,3.97,1,0,1,0
506.7409874,6.228,6.908,7.419,1.099,4.025,1,0,1,0
2004.199484,7.603,7.824,8.006,1.099,3.738,1,0,1,0
960.0640491,6.867,6.908,6.215,1.099,3.97,1,0,1,0
3251.91717,8.087,7.889,8.805,1.099,3.714,1,0,0,0
3032.067473,8.017,8.006,8.805,1.099,3.584,1,0,0,0
2259.728608,7.723,8.294,8.517,1.099,3.555,1,0,0,0
10280.45707,9.238,10.309,7.601,1.099,3.584,1,0,0,0
5308.157143,8.577,7.919,9.21,1.099,3.871,1,0,0,0
4469.357763,8.405,9.024,8.923,1.099,3.584,1,0,0,0
5819.676762,8.669,8.006,9.21,1.099,3.466,1,0,0,0
4420.464235,8.394,8.7,7.824,1.099,3.555,1,0,0,0
9976.623646,9.208,9.616,10.309,1.099,3.97,1,0,0,0
2470.06563,7.812,8.412,8.006,1.099,3.85,1,0,0,0
2969.057971,7.996,8.517,7.601,1.099,3.526,1,0,0,0
4048.088203,8.306,8.006,10.127,1.099,3.555,1,0,0,0
2989.914289,8.003,8.78,9.903,1.099,3.332,1,0,0,0
1299.844603,7.17,7.601,4.828,1.099,4.007,1,0,0,0
10383.77738,9.248,9.77,6.908,1.099,3.178,1,0,0,0
3590.332157,8.186,8.161,6.908,1.099,4.078,1,0,0,0
1164.445166,7.06,8.23,8.517,1.099,3.497,1,0,0,0
2190.751687,7.692,7.824,7.601,1.099,3.367,1,0,0,0
3284.599481,8.097,7.824,10.127,1.099,3.434,1,0,0,0
738.7798692,6.605,7.824,8.006,1.099,3.497,1,0,0,0
2206.140748,7.699,8.294,9.616,1.099,3.401,1,0,0,0
1808.042414,7.5,8.161,9.903,1.099,3.611,1,0,0,0
1469.974011,7.293,7.313,7.824,1.099,3.434,1,0,0,0
5308.157143,8.577,8.854,9.21,1.099,3.714,1,0,0,0
11293.69631,9.332,7.824,8.517,1.099,3.871,1,0,0,0
4350.299621,8.378,8.412,10.309,1.099,4.043,1,0,0,0
2945.400264,7.988,7.824,8.112,1.099,3.714,1,0,0,0
2330.877302,7.754,7.601,6.908,1.099,4.19,1,0,0,0
1939.140282,7.57,7.313,9.616,1.099,4.025,1,0,0,0
1186.781144,7.079,7.195,7.889,1.099,3.738,1,0,0,0
1388.528733,7.236,7.09,8.987,1.099,2.996,1,0,0,0
709.8118962,6.565,6.215,9.903,1.099,3.951,1,0,0,0
2409.079492,7.787,7.313,8.294,1.099,3.689,1,0,0,0
1099.927998,7.003,6.908,5.704,1.099,4.205,1,0,0,0
1149.405349,7.047,6.215,6.215,1.099,3.932,1,0,0,0
1629.453563,7.396,7.601,7.601,1.099,3.332,1,0,0,0
1027.619252,6.935,6.802,6.62,1.099,3.761,1,0,0,0
1964.513675,7.583,7.131,6.62,1.099,4.094,1,0,0,0
1250.126469,7.131,7.601,7.601,1.099,4.06,1,0,0,0
600.0422084,6.397,6.908,6.908,1.099,3.332,1,0,0,0
3740.595117,8.227,8.517,7.601,1.099,3.689,0,0,1,0
1660.709168,7.415,7.514,7.755,1.099,4.078,0,0,0,0
1559.312035,7.352,7.601,7.601,1.099,3.466,0,0,1,0
10363.03058,9.246,7.824,11.002,1.099,3.611,0,0,1,0
1779.343936,7.484,7.419,7.195,1.099,4.174,0,0,1,0
1879.949136,7.539,9.21,8.517,1.099,4.025,0,0,1,0
1719.863145,7.45,7.496,7.601,1.099,4.174,0,0,1,0
9283.556538,9.136,8.161,9.903,1.099,3.807,0,0,0,0
1419.414867,7.258,8.7,7.313,1.099,4.007,0,0,0,0
2718.947131,7.908,8.7,9.21,1.386,3.091,0,1,0,0
1373.338616,7.225,7.062,8.517,1.386,2.89,0,1,0,0
2119.636732,7.659,8.517,10.463,1.386,2.89,0,0,1,0
1299.844603,7.17,8.412,9.433,1.386,3.664,0,0,0,0
746.9513083,6.616,7.144,7.419,1.386,2.89,0,0,0,0
1647.476496,7.407,6.215,8.006,1.386,2.89,0,0,0,0
3948.140549,8.281,7.601,9.21,1.386,3.555,1,1,0,0
2617.565588,7.87,8.428,11.431,1.386,3.296,1,1,0,0
2659.78348,7.886,8.006,8.006,1.386,3.497,1,0,1,0
4072.449744,8.312,7.824,9.903,1.386,3.738,1,0,1,0
1893.154946,7.546,10.286,9.21,1.386,4.174,1,0,1,0
4722.057998,8.46,9.006,8.517,1.386,3.664,1,0,0,0
669.8139585,6.507,7.195,7.755,1.386,3.367,1,0,0,0
9818.267892,9.192,7.601,10.127,1.386,3.871,1,1,0,0
7331.973539,8.9,7.824,10.127,1.386,3.714,1,1,0,0
5318.784081,8.579,7.313,8.923,1.386,3.555,1,1,0,0
4841.597465,8.485,8.923,11.082,1.386,3.584,1,1,0,0
2939.515351,7.986,7.601,9.21,1.386,3.714,1,1,0,0
5602.678131,8.631,8.086,10.82,1.386,3.664,1,1,0,0
3498.186604,8.16,7.195,8.642,1.386,3.611,1,1,0,0
4341.607716,8.376,8.517,11.225,1.386,4.094,1,1,0,0
4880.48559,8.493,8.517,9.616,1.386,3.912,1,1,0,0
2467.596799,7.811,7.889,8.112,1.386,3.829,1,1,0,0
2344.904605,7.76,8.517,8.294,1.386,3.664,1,1,0,0
5100.021325,8.537,8.7,8.987,1.386,3.584,1,1,0,0
3068.671467,8.029,8.006,8.923,1.386,3.526,1,1,0,0
1619.706113,7.39,6.146,11.107,1.386,3.892,1,1,0,0
2980.957987,8,8.923,10.127,1.386,3.638,1,1,0,0
6601.155576,8.795,7.824,7.313,1.386,3.611,1,1,0,0
9798.650979,9.19,9.473,9.393,1.386,3.434,1,1,0,0
4979.077939,8.513,8.78,8.987,1.386,3.434,1,1,0,0
7677.121875,8.946,9.433,8.923,1.386,3.85,1,1,0,0
9480.572654,9.157,9.903,10.309,1.386,3.401,1,1,0,0
3200.30053,8.071,7.601,9.616,1.386,3.951,1,1,0,0
4380.858549,8.385,9.306,9.21,1.386,3.714,1,1,0,0
2014.245575,7.608,7.824,10.127,1.386,4.043,1,1,0,0
1280.492438,7.155,7.824,10.127,1.386,3.871,1,1,0,0
2100.645589,7.65,6.908,9.616,1.386,4.043,1,1,0,0
2010.22111,7.606,6.908,10.127,1.386,3.892,1,1,0,0
2489.905408,7.82,6.215,10.82,1.386,4.127,1,1,0,0
3487.70777,8.157,7.601,9.21,1.386,4.127,1,0,1,0
5491.737671,8.611,9.21,10.714,1.386,3.892,1,0,1,0
2540.204834,7.84,7.741,6.908,1.386,3.611,1,0,1,0
3099.512128,8.039,8.006,7.601,1.386,4.159,1,0,1,0
2445.488066,7.802,6.908,8.805,1.386,4.025,1,0,1,0
4722.057998,8.46,8.476,7.601,1.386,3.497,1,0,1,0
3041.177333,8.02,8.517,8.987,1.386,4.159,1,0,1,0
2771.101019,7.927,8.23,6.215,1.386,3.738,1,0,1,0
2264.252587,7.725,7.696,5.809,1.386,3.584,1,0,1,0
1972.387467,7.587,5.809,6.215,1.386,3.584,1,0,1,0
3456.459229,8.148,8.434,6.908,1.386,4.19,1,0,1,0
2289.296857,7.736,8.294,6.215,1.386,3.761,1,0,1,0
2910.266684,7.976,7.824,9.21,1.386,3.611,1,0,1,0
2540.204834,7.84,7.755,8.517,1.386,3.611,1,0,1,0
5059.38392,8.529,9.21,10.597,1.386,3.555,1,0,1,0
3854.513198,8.257,8.006,7.313,1.386,3.434,1,0,1,0
1319.489238,7.185,8.086,6.908,1.386,3.466,1,0,1,0
2790.566777,7.934,8.161,9.21,1.386,3.367,1,0,1,0
3190.714015,8.068,7.601,7.313,1.386,3.584,1,0,1,0
2659.78348,7.886,8.517,8.006,1.386,3.951,1,0,1,0
1398.282532,7.243,7.601,7.313,1.386,3.761,1,0,1,0
2014.245575,7.608,8.517,9.616,1.386,3.97,1,0,1,0
2090.168576,7.645,7.601,9.852,1.386,3.555,1,0,1,0
1445.195665,7.276,7.131,6.62,1.386,4.078,1,0,1,0
2375.587371,7.773,7.863,9.798,1.386,3.761,1,0,1,0
2614.949331,7.869,8.294,9.903,1.386,3.85,1,0,1,0
1540.712114,7.34,7.919,9.077,1.386,3.091,1,0,1,0
1343.45509,7.203,8.517,9.721,1.386,3.932,1,0,1,0
6634.244006,8.8,8.78,11.513,1.386,4.159,1,0,1,0
2670.443921,7.89,9.105,6.215,1.386,3.689,1,0,1,0
2622.805958,7.872,8.23,9.903,1.386,4.078,1,0,1,0
1280.492438,7.155,7.601,7.889,1.386,4.025,1,0,1,0
8604.150654,9.06,8.207,9.903,1.386,3.664,1,0,1,0
1840.881846,7.518,7.824,8.923,1.386,3.871,1,0,1,0
829.6467435,6.721,6.908,8.517,1.386,4.078,1,0,1,0
2359.016326,7.766,8.006,7.601,1.386,3.892,1,0,1,0
1542.253596,7.341,6.908,6.215,1.386,4.06,1,0,1,0
2499.884976,7.824,7.824,9.903,1.386,4.111,1,0,1,0
2841.251775,7.952,8.854,8.294,1.386,4.007,1,0,1,0
3168.457008,8.061,8.366,9.903,1.386,4.078,1,0,1,0
480.1026811,6.174,6.754,4.962,1.386,3.714,1,0,1,0
2119.636732,7.659,7.824,7.313,1.386,4.19,1,0,1,0
2659.78348,7.886,8.517,6.908,1.386,4.025,1,0,1,0
2010.22111,7.606,8.517,9.433,1.386,4.007,1,0,1,0
